_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,pumpStatus,soilHum,soilTemp,temperature,z_counter
-Mmn_5FLwgSkkNIxkwWI,1635100419095,1092.31091,1570.5033,81,0,74,27.8125,27.8,3379
-Mmn_8rox1WUeJBQc7WW,1635100433908,1075.30444,1547.97961,81.2,0,75,27.8125,27.8,3380
-Mmn_CUDW74IMmPpIMBI,1635100448719,1075.95435,1503.7251,81.1,0,74,27.8125,27.8,3381
-Mmn_G5YUpEx8Yh18NhU,1635100463524,1044.48291,1570.5033,81.2,0,75,27.8125,27.8,3382
-Mmn_Ji0-yafPuCwxTdd,1635100478337,1108.02612,1525.72095,81.2,0,74,27.8125,27.7,3383
-Mmn_NKVbDfvXFDEumhY,1635100493152,1106.86658,1570.5033,81.2,0,75,27.8125,27.8,3384
-Mmn_RBAszRyspK0eHJo,1635100508939,1106.86658,1570.5033,81.2,0,75,27.8125,27.8,3385
-Mmn_UnWJvl7tQTudqUT,1635100523745,1122.92981,1570.5033,81.2,0,75,27.8125,27.8,3386
-Mmn_YQ3kckTcVfBS5x2,1635100538565,1106.86658,1570.5033,81.2,0,75,27.8125,27.8,3387
-Mmn_b1IAeGn8qSiEanx,1635100553363,1107.53516,1525.72095,81.1,0,75,27.8125,27.8,3388
-Mmn_edz7yEC_J1s7KI3,1635100568191,874.8161,1377.11694,81.1,0,75,27.8125,27.8,3389
-Mmn_iGQbhUNM1J6L6gM,1635100583004,1123.60828,1570.5033,81.1,0,75,27.8125,27.8,3390
-Mmn_lsnKhFHPOlF4RBw,1635100597811,1106.86658,1570.5033,81.2,0,75,27.8125,27.8,3391
-Mmn_pVCBu0HxFIrVjvP,1635100612622,1106.86658,1593.29517,81.2,0,75,27.8125,27.8,3392
-Mmn_t6kJfmsmjQNVaqL,1635100627440,1106.86658,1503.7251,81.2,0,75,27.8125,27.8,3393
-Mmn_wj5g8kJdNSbzpRv,1635100642246,1106.19763,1570.5033,81.3,0,75,27.8125,27.8,3394
-Mmna-LOoWGkz-2uBbTI,1635100657049,1139.18372,1593.29517,81.2,0,75,27.8125,27.8,3395
-Mmna2xfrILVYM1AOnYY,1635100671852,1122.92981,1570.5033,81.2,0,75,27.8125,27.8,3396
-Mmna6_Ti1IwUQ-fanuY,1635100686687,1075.30444,1547.97961,81.2,0,75,27.8125,27.8,3397
-MmnaAQqfzlxyTOKTYuI,1635100702454,1106.86658,1570.5033,81.2,0,75,27.8125,27.8,3398
-MmnaE2Aqy9cuw-MIjL9,1635100717259,1106.86658,1503.7251,81.2,0,74,27.8125,27.8,3399
-MmnaHeh32981SZMv3Az,1635100732078,1106.19763,1570.5033,81.3,0,74,27.8125,27.8,3400
-MmnaLGz0MBNsUByxv0g,1635100746879,1059.16187,1547.97961,81.3,0,75,27.8125,27.8,3401
-MmnaOtLwn-9xqU0YLB0,1635100761686,1074.65466,1418.31445,81.3,0,74,27.8125,27.8,3402
-MmnaSVp1rvtsOOcWP1X,1635100776501,1013.77374,1525.72095,81.3,0,74,27.8125,27.8,3403
-MmnaW76e56cjMOEm0PY,1635100791304,1105.52917,1525.72095,81.4,0,75,27.8125,27.8,3404
-MmnaZjx1NABvhPOglQ2,1635100806141,1074.65466,1547.97961,81.3,0,74,27.8125,27.8,3405
-MmnacMTkPaUYOjvAQ3D,1635100820959,1106.19763,1593.29517,81.3,0,74,27.75,27.8,3406
-MmnafyjsELYSg4NRWYa,1635100835759,1106.19763,1547.97961,81.3,0,75,27.8125,27.8,3407
-Mmnaj_qMOOuslYbRPaT,1635100850550,1043.85181,1525.72095,81.3,0,75,27.8125,27.8,3408
-MmnansqYc2vUrjdLB0d,1635100868150,873.75958,1221.91772,81.3,0,75,27.8125,27.8,3409
-MmnarjcA0GxTemeKajm,1635100883944,1074.65466,1525.72095,81.3,0,75,27.8125,27.8,3410
-MmnavLwMBCtiBxu42HT,1635100898748,1058.52185,1503.7251,81.4,0,74,27.8125,27.8,3411
-MmnayyKz8nphS9nvO2p,1635100913557,1074.65466,1593.29517,81.3,0,74,27.8125,27.8,3412
-Mmnb1__j8kuQ7HkTlwd,1635100928358,1138.49524,1481.98914,81.3,0,74,27.75,27.8,3413
-Mmnb5BxryBjKURhaiPE,1635100943165,1106.19763,1525.72095,81.3,0,75,27.8125,27.8,3414
-Mmnb8oB5TpIvbIlCCOU,1635100957965,873.75958,1240.50366,81.3,0,75,27.75,27.8,3415
-MmnbCQaXp2UlwO7pfOO,1635100972774,1028.72314,1570.5033,81.3,0,75,27.8125,27.8,3416
-MmnbG1tQ32Rjv3s6Sqx,1635100987577,1106.19763,1570.5033,81.3,0,75,27.8125,27.8,3417
-MmnbJeEHmZ9_jtAD129,1635101002384,1108.02612,1570.5033,81.2,0,74,27.75,27.7,3418
-MmnbNGa8Gm8TK8yp6sy,1635101017191,1105.52917,1570.5033,81.4,0,75,27.75,27.8,3419
-MmnbQsj5yYZKO-s6Xy2,1635101031984,1058.52185,1503.7251,81.4,0,75,27.75,27.8,3420
-MmnbUVOvzKryal5A3-W,1635101046810,1074.00537,1460.51025,81.4,0,75,27.75,27.8,3421
-MmnbY6sQr5kRattaqm3,1635101061624,1073.35645,1481.98914,81.5,0,75,27.75,27.8,3422
-MmnbayQYUst7tIbZduC,1635101077403,1060.27161,1503.7251,81.3,0,75,27.75,27.7,3423
-Mmnbe_emyDFOuSML0oq,1635101092202,1107.35693,1593.29517,81.3,0,75,27.75,27.7,3424
-MmnbiFwoI-lu2WDRUip,1635101107261,1123.42712,1570.5033,81.3,0,75,27.75,27.7,3425
-MmnblsLvfg-5s8x2J7D,1635101122070,1105.52917,1570.5033,81.4,0,75,27.75,27.8,3426
-MmnbpUb6u17cGzRIISi,1635101136871,1105.52917,1525.72095,81.4,0,75,27.75,27.8,3427
-Mmnbt64Hd-h2ygPnIqy,1635101151686,861.0498,1203.55762,81.4,0,75,27.75,27.7,3428
-MmnbwiLQB0A5IRnH7Yq,1635101166486,1089.0155,1570.5033,81.5,0,74,27.75,27.8,3429
-Mmnc-KWG2ZJTnI8X5pe,1635101181282,1029.17896,1547.97961,81.4,0,75,27.75,27.7,3430
-Mmnc2wqeXla_IB0ZeUm,1635101196087,1044.31458,1525.72095,81.4,0,75,27.75,27.7,3431
-Mmnc6ZMjTs6Y2A0x-_j,1635101210903,1042.5907,1570.5033,81.5,0,75,27.75,27.8,3432
-MmncAAXmCxE8RZpOA42,1635101225699,998.84094,1460.51025,81.5,0,75,27.75,27.7,3433
-MmncDmq5WrbL1I79NA_,1635101240502,834.3219,1203.55762,81.6,0,75,27.75,27.7,3434
-MmncHPInp1rO138FMgT,1635101255315,1013.61047,1460.51025,81.5,0,75,27.75,27.7,3435
-MmncLFg_bMzJ48Mu6MH,1635101271085,940.93512,1317.14929,81.6,0,75,27.75,27.7,3436
-MmncOs-tLK6t5qSMMTI,1635101285889,969.82782,1377.11694,81.5,0,75,27.75,27.7,3437
-MmncSUInSLP7-Deuvcs,1635101300692,998.84094,1460.51025,81.5,0,75,27.75,27.7,3438
-MmncW5kK4_OEo7080eB,1635101315504,1043.68347,1570.5033,81.5,0,75,27.75,27.7,3439
-MmncZi6IT4_4_Hswtvd,1635101330312,1043.05298,1503.7251,81.6,0,75,27.75,27.7,3440
-MmnccKre-WT5KcvS901,1635101345143,1073.18335,1460.51025,81.7,0,75,27.75,27.7,3441
-Mmncfx9An6MY1UVSxLt,1635101359946,912.75098,1356.8866,81.7,0,75,27.75,27.7,3442
-MmncjZEAAcUc_lK4ZQ8,1635101374736,968.65613,1377.11694,81.7,0,75,27.75,27.7,3443
-MmncnAd6yPh-VmPHsZ4,1635101389546,1027.31458,1525.72095,81.7,0,75,27.75,27.7,3444
-Mmncqn0uowc5n4YIGl6,1635101404353,1057.07239,1547.97961,81.8,0,75,27.75,27.7,3445
-MmncuPOwoJDbQwTdsWT,1635101419161,1012.99792,1503.7251,81.6,0,74,27.75,27.7,3446
-Mmncy0cSJWJR8cMsBNb,1635101433960,997.63422,1439.28625,81.7,0,75,27.75,27.7,3447
-Mmnd0cwlRtSuvDY_LnZ,1635101448765,872.03577,1240.50366,81.8,0,75,27.75,27.7,3448
-Mmnd4U9ZG3KTalp3oZr,1635101464522,1011.77362,1377.11694,81.8,0,75,27.75,27.7,3449
-Mmnd85XvX9iTkenHK8R,1635101479331,968.07062,1460.51025,81.8,0,75,27.75,27.7,3450
-MmndBhhfy_dLhzE4_TF,1635101494125,967.48517,1377.11694,81.9,0,74,27.75,27.7,3451
-MmndFJupeX0A2lloZ7a,1635101508923,832.80975,1149.80701,81.9,0,75,27.75,27.7,3452
-MmndIwLO2XN3m0J2FYH,1635101523734,884.19092,1377.11694,82,0,75,27.75,27.7,3453
-MmndMYm7LIRAu8_iSuL,1635101538547,968.50006,1439.28625,81.9,0,75,27.75,27.6,3454
-MmndQA5_8Y6GXgp_N4S,1635101553351,966.90015,1418.31445,82,0,74,27.75,27.7,3455
-MmndTmHN3Cwdr1Jha9i,1635101568146,966.90015,1356.8866,82,0,75,27.75,27.7,3456
-MmndXOcXi_91-Z1oGbb,1635101582952,1011.16168,1418.31445,81.9,0,74,27.75,27.7,3457
-Mmnda-qX7C7Ni-Imd1J,1635101597750,911.64746,1439.28625,81.9,0,75,27.75,27.7,3458
-Mmnddc5doBdtHV_1VIv,1635101612551,953.27222,1356.8866,81.9,0,75,27.75,27.7,3459
-MmndhEg0qZLXFiAErK6,1635101627373,996.42798,1418.31445,81.9,0,75,27.75,27.7,3460
-Mmndkr4OPV-H4VUhOXd,1635101642181,953.27222,1356.8866,81.9,0,75,27.75,27.7,3461
-Mmndoj1t5zZZUD-2tsD,1635101658051,967.48517,1418.31445,81.9,0,75,27.75,27.7,3462
-MmndsLTSh1wTz2S7TVV,1635101672862,996.42798,1418.31445,81.9,0,75,27.75,27.7,3463
-Mmndvxco2OByxxPB_cz,1635101687656,967.48517,1418.31445,81.9,0,75,27.75,27.7,3464
-MmndzZwvyYFFXGBpSbU,1635101702460,1026.07263,1439.28625,81.9,0,75,27.75,27.7,3465
-Mmne2BHPUQVIMqZZfsL,1635101717266,884.19092,1356.8866,82,0,75,27.75,27.7,3466
-Mmne5nY54oGUYyP5Of4,1635101732067,967.48517,1317.14929,81.9,0,75,27.75,27.7,3467
-Mmne9PwQok2b6-Kqqqy,1635101746876,996.42798,1418.31445,81.9,0,75,27.75,27.7,3468
-MmneD1B8eUvXtepFpp2,1635101761676,967.48517,1356.8866,81.9,0,75,27.75,27.7,3469
-MmneGdOdEV3WvFlKfBC,1635101776473,967.48517,1356.8866,81.9,0,75,27.75,27.7,3470
-MmneKFapKYnLaRptS44,1635101791271,832.80975,1221.91772,81.9,0,75,27.75,27.7,3471
-MmneNrxgwBeukfNrCIj,1635101806078,995.82562,1418.31445,82,0,75,27.75,27.7,3472
-MmneRU6s3xPJxOH57H9,1635101820872,966.90015,1356.8866,82,0,75,27.75,27.7,3473
-MmneV5FfEB6bTx4DZSZ,1635101835665,807.30133,1149.80701,82,0,75,27.75,27.7,3474
-MmneYw9w5zLv6-OL9Ek,1635101851402,952.11945,1418.31445,82.1,0,75,27.75,27.7,3475
-MmnebYQrWjEKD7q3YN7,1635101866203,938.09369,1336.89807,82.1,0,75,27.75,27.7,3476
-Mmnef9iMCsYOZ-ugRuM,1635101881006,795.38031,1081.16089,82.1,0,75,27.75,27.6,3477
-Mmneim3oP7uSAZsfjRs,1635101895813,980.08881,1377.11694,82.2,0,75,27.75,27.7,3478
-MmnemOVyWLXYCGEKrDu,1635101910625,923.11798,1317.14929,82.3,0,75,27.75,27.7,3479
-Mmneq-y6AZle9k8r5PO,1635101925438,924.64648,1297.63794,82.2,0,75,27.75,27.6,3480
-MmnetcFrhGz78r-p9xW,1635101940241,909.4433,1278.36145,82.3,0,75,27.75,27.7,3481
-MmnexEiESblis68IZ0K,1635101955054,1008.10632,1439.28625,82.4,0,75,27.75,27.7,3482
-Mmnf-qx5YZNtxVHODGe,1635101969853,1071.71338,1460.51025,82.1,0,75,27.6875,27.6,3483
-Mmnf3T8zaf6_eND5_gQ,1635101984649,1056.26245,1460.51025,82.1,0,75,27.75,27.6,3484
-Mmnf74JjRuDKOT56B4l,1635101999445,1025.90698,1503.7251,82.1,0,75,27.75,27.6,3485
-MmnfAgZSPlHik5oZauT,1635102014244,1086.6908,1570.5033,82.2,0,75,27.75,27.6,3486
-MmnfEIxAH7Pfq4v1RTF,1635102029053,1024.66626,1503.7251,82.3,0,74,27.75,27.6,3487
-MmnfI9_ZTQT3OhLiVIL,1635102044838,1009.77594,1525.72095,82.3,0,75,27.75,27.6,3488
-MmnfLlyrscFBWqfl7EZ,1635102059646,1008.71716,1439.28625,82.3,0,75,27.75,27.7,3489
-MmnfPOJvIMoJE9EXxRu,1635102074453,895.93378,1460.51025,82.3,0,75,27.75,27.7,3490
-MmnfT-knRStfPhYRUlS,1635102089264,1022.97211,1439.28625,82.4,0,75,27.75,27.7,3491
-MmnfWc5Ng_kRIUFL-ZZ,1635102104070,952.54211,1418.31445,82.2,0,75,27.6875,27.6,3492
-Mmnf_ESOKcTEZsjyX7D,1635102118878,1023.5921,1377.11694,82.3,0,75,27.6875,27.7,3493
-MmnfcqkyH3Tjwx09-Ii,1635102133680,1023.5921,1377.11694,82.3,0,75,27.75,27.7,3494
-MmnfgSzHyscNZsFEP8F,1635102148480,995.66479,1460.51025,82.2,0,75,27.75,27.6,3495
-Mmnfk4ghE0QznAMVAcT,1635102163309,1008.71716,1377.11694,82.3,0,75,27.6875,27.7,3496
-Mmnfnh-IMq4r2fNXSRH,1635102178112,995.06232,1377.11694,82.3,0,75,27.6875,27.6,3497
-MmnfrJJ-Cb1CzuWtPND,1635102192917,995.06232,1460.51025,82.3,0,75,27.6875,27.6,3498
-MmnfuvuBa7bnugRpvKN,1635102207738,1024.66626,1377.11694,82.3,0,75,27.6875,27.6,3499
-MmnfyYO3OixD_uhBRPg,1635102222553,965.14606,1377.11694,82.3,0,75,27.6875,27.7,3500
-Mmng1OVMZHatvA_u-XP,1635102238304,857.79321,1221.91772,82.2,0,75,27.75,27.6,3501
-Mmng5-s9GWwbqkZxEZu,1635102253112,966.15918,1439.28625,82.3,0,75,27.6875,27.6,3502
-Mmng8cEt0k9PtE5_ted,1635102267919,979.49603,1377.11694,82.3,0,75,27.75,27.7,3503
-MmngCEXXkSIFoL8Ghrh,1635102282723,896.47614,1356.8866,82.2,0,75,27.6875,27.7,3504
-MmngFqjXOFhAlQ8cF_D,1635102297520,896.47614,1259.31775,82.2,0,75,27.6875,27.7,3505
-MmngJT2NXtnl_iwFWb0,1635102312324,965.73053,1377.11694,82.2,0,75,27.6875,27.7,3506
-MmngN4PK43V9V0hOV1D,1635102327130,965.73053,1418.31445,82.2,0,75,27.6875,27.7,3507
-MmngQgnKkrD1_gyKj60,1635102341939,1023.5921,1377.11694,82.3,0,75,27.6875,27.7,3508
-MmngUJOCoc21dPLetJB,1635102356762,952.54211,1418.31445,82.2,0,75,27.6875,27.6,3509
-MmngXvuFsPaclNjBKXD,1635102371578,950.96741,1439.28625,82.3,0,75,27.6875,27.7,3510
-MmngaYIRVeK93geOZIR,1635102386388,953.11865,1336.89807,82.1,0,75,27.6875,27.6,3511
-Mmnge9kKzSL_-AfWzXe,1635102401201,883.12122,1297.63794,82.2,0,75,27.6875,27.7,3512
-Mmnghm5Bn-5CiqJbPI-,1635102416007,1010.9986,1418.31445,82.1,0,75,27.6875,27.6,3513
-Mmnglc5_hwj-Vi73xFf,1635102431750,1010.9986,1439.28625,82.1,0,75,27.6875,27.6,3514
-MmngpETcu4Ln7AhtmPk,1635102446558,952.54211,1418.31445,82.2,0,75,27.6875,27.6,3515
-MmngsquBh0WBZ_aZsEI,1635102461371,1055.6239,1503.7251,82.2,0,75,27.6875,27.6,3516
-MmngwTQnZhfXjLgS3n6,1635102476188,736.21307,1048.09351,82.1,0,75,27.6875,27.6,3517
-Mmnh-54eXRt9TjV95QO,1635102491013,952.54211,1297.63794,82.2,0,75,27.6875,27.6,3518
-Mmnh2hJJainEq60IFky,1635102505813,938.51007,1377.11694,82.2,0,75,27.6875,27.6,3519
-Mmnh6JUwWPHTGD8oVIq,1635102520607,965.57458,1356.8866,82.4,0,75,27.6875,27.6,3520
-Mmnh9vom8_mIPvjA-6q,1635102535413,951.39001,1418.31445,82.4,0,75,27.6875,27.6,3521
-MmnhDY4_YgiwJbgyxXB,1635102550213,993.8584,1439.28625,82.5,0,75,27.6875,27.6,3522
-MmnhH9QyT3Hjm4cUkQQ,1635102565019,979.93097,1418.31445,82.4,0,75,27.6875,27.6,3523
-MmnhKliQZY9DgykXCUo,1635102579823,937.37476,1439.28625,82.4,0,75,27.6875,27.6,3524
-MmnhOO1oJ34ZhsGB8Ch,1635102594627,1024.04626,1377.11694,82.4,0,75,27.6875,27.6,3525
-MmnhS-JZd0k2FtojAtj,1635102609429,1009.16492,1481.98914,82.4,0,75,27.6875,27.6,3526
-MmnhVq4ZLQhzZAPeNSh,1635102625157,1007.49609,1356.8866,82.5,0,75,27.6875,27.7,3527
-MmnhZSDMFqspkt839ok,1635102639950,963.97766,1439.28625,82.5,0,75,27.6875,27.7,3528
-Mmnhc3a9dwin9d1qmpv,1635102654759,1134.00549,1570.5033,82.3,0,75,27.6875,27.6,3529
-MmnhffzNbNvhPD7bWqt,1635102669568,1070.41687,1570.5033,82.3,0,75,27.6875,27.6,3530
-MmnhzqT3GWCrE3uc5Ac,1635102752160,1101.1687,1525.72095,82.4,0,75,27.6875,27.6,3531
-Mmni2Sn-yA3UkkNoe4M,1635102766963,1024.66626,1356.8866,82.3,0,75,27.6875,27.6,3532
-Mmni641nmHcygdgP1FS,1635102781762,1053.07068,1418.31445,82.6,0,75,27.6875,27.6,3533
-Mmni9gJNT65J-hqWqs8,1635102796565,1007.94354,1460.51025,82.6,0,75,27.6875,27.6,3534
-MmniDIUerX1BisvVpP-,1635102811359,1008.55408,1418.31445,82.5,0,75,27.6875,27.6,3535
-MmniGuvec5r6PJHoUFV,1635102826171,831.1651,1048.09351,82.4,0,75,27.6875,27.6,3536
-MmniKXHLkKQfsESQbns,1635102840979,1007.94354,1356.8866,82.6,0,75,27.6875,27.6,3537
-MmniO8baWLJcVhfvg9t,1635102855783,964.40613,1377.11694,82.6,0,75,27.6875,27.6,3538
-MmniRkwGHFKeieJZKVb,1635102870588,1008.55408,1418.31445,82.5,0,75,27.6875,27.6,3539
-MmniVb46PInmlFJb2N_,1635102886341,950.23834,1418.31445,82.6,0,75,27.6875,27.6,3540
-MmniZDM8XuvaTd2Gu1Y,1635102901143,1007.94354,1356.8866,82.6,0,75,27.6875,27.6,3541
-Mmnibq23SY5WExvr6VZ,1635102915972,1007.94354,1356.8866,82.6,0,75,27.6875,27.6,3542
-MmnifSWtUPuS79h0WIM,1635102930785,963.82208,1418.31445,82.7,0,75,27.6875,27.6,3543
-Mmnij3k03urxE933WUb,1635102945584,964.40613,1460.51025,82.6,0,75,27.6875,27.6,3544
-Mmnimg8lzPnQ7_nUp1k,1635102960393,950.81384,1377.11694,82.5,0,75,27.6875,27.6,3545
-MmniqIScNxS46-Z5rBc,1635102975197,950.81384,1418.31445,82.5,0,75,27.6875,27.6,3546
-Mmnitujkdp9vGqR7pcK,1635102990000,1007.33325,1397.59204,82.7,0,75,27.6875,27.6,3547
-MmnixX3uUICXnpmjUC3,1635103004805,950.23834,1418.31445,82.6,0,75,27.6875,27.6,3548
-Mmnj08VegFh-zcu8fXJ,1635103019616,921.85175,1336.89807,82.7,0,75,27.6875,27.6,3549
-Mmnj3kpw-kTaNKfSkuN,1635103034422,757.14539,1064.52441,82.6,0,75,27.6875,27.6,3550
-Mmnj7NKyIR4m6bRpXRQ,1635103049237,922.41022,1356.8866,82.6,0,75,27.6875,27.6,3551
-MmnjAzd38xyU6Qi-KiJ,1635103064042,949.66327,1297.63794,82.7,0,75,27.6875,27.6,3552
-MmnjEqJeSiuZoygz-I4,1635103079829,908.19611,1336.89807,82.7,0,75,27.6875,27.6,3553
-MmnjISll4TGRnRPe0vo,1635103094641,935.67352,1317.14929,82.7,0,75,27.6875,27.6,3554
-MmnjM40DFf0SesdCv4O,1635103109442,978.15228,1439.28625,82.7,0,75,27.6875,27.6,3555
-MmnjPgS2i0G7NPJOJ4k,1635103124253,1052.43335,1460.51025,82.7,0,75,27.6875,27.6,3556
-MmnjTIsqVmnQ44FjENK,1635103139064,1022.18774,1460.51025,82.7,0,75,27.6875,27.6,3557
-MmnjWv1mMkG03MuccTi,1635103153858,993.2569,1356.8866,82.6,0,75,27.6875,27.6,3558
-Mmnj_Xe20-LiSvyiaBu,1635103168682,964.40613,1377.11694,82.6,0,75,27.6875,27.6,3559
-Mmnjd8zEF6OZM7Z9Vku,1635103183488,1007.94354,1377.11694,82.6,0,75,27.6875,27.6,3560
-MmnjglCVDdVjOGgiIEq,1635103198286,964.40613,1356.8866,82.6,0,75,27.6875,27.6,3561
-MmnjkNeOuE64WcCZiD3,1635103213099,950.23834,1418.31445,82.6,0,75,27.6875,27.6,3562
-Mmnjnzs91lWp9DtRb0O,1635103227896,950.23834,1356.8866,82.6,0,75,27.6875,27.6,3563
-Mmnjrb1gYGoz_ZxmP9k,1635103242691,963.82208,1377.11694,82.7,0,75,27.6875,27.6,3564
-MmnjvDJ46L-XopXYdHj,1635103257493,780.41229,1081.16089,82.7,0,75,27.6875,27.6,3565
-Mmnjz3DKIUHKRegTQcr,1635103273230,950.23834,1356.8866,82.6,0,75,27.625,27.6,3566
-Mmnk1fWghzhzGidGUlm,1635103288033,936.24036,1377.11694,82.6,0,75,27.6875,27.6,3567
-Mmnk5HpXnaVWlHC74yy,1635103302837,992.65552,1418.31445,82.7,0,75,27.6875,27.6,3568
-Mmnk8u8xGnYk2g5MXwG,1635103317641,978.74487,1377.11694,82.6,0,75,27.6875,27.6,3569
-MmnkCWhmbAEgbNsb1Et,1635103332461,949.66327,1336.89807,82.7,0,75,27.6875,27.6,3570
-MmnkG8-L0jdnA0wpm67,1635103347265,921.85175,1336.89807,82.7,0,75,27.6875,27.6,3571
-MmnkJkLN-f3zQbOeFcN,1635103362070,908.19611,1297.63794,82.7,0,75,27.6875,27.6,3572
-MmnkNMwkCKUUVkAZecv,1635103376893,881.37616,1297.63794,82.7,0,75,27.6875,27.6,3573
-MmnkQzH0A8NFYHG7uXI,1635103391699,963.82208,1336.89807,82.7,0,75,27.6875,27.6,3574
-Mmnkk3g2JFAep_Dr6SV,1635103473964,963.82208,1377.11694,82.7,0,75,27.625,27.6,3576
-MmnkngD9ZIR5mi14J_b,1635103488782,949.66327,1317.14929,82.7,0,75,27.6875,27.6,3577
-MmnkrIQwCsgRzx98nMN,1635103503579,992.65552,1439.28625,82.7,0,75,27.625,27.6,3578
-Mmnkuv-JrSg8lnfIWUb,1635103518400,992.65552,1418.31445,82.7,0,75,27.6875,27.6,3579
-MmnkyXJDM-Sag4N9RMO,1635103533204,964.98993,1460.51025,82.5,0,75,27.6875,27.6,3580
-Mmnl18aJEZMQFODxJvn,1635103548006,956.58191,1418.31445,81.5,0,75,27.625,27.6,3581
-Mmnl4kxt4JZdqqoyVNP,1635103562814,936.24036,1297.63794,82.6,0,75,27.6875,27.6,3582
-Mmnl8NLXSnOEuL51yHx,1635103577623,963.82208,1278.36145,82.7,0,75,27.625,27.6,3583
-MmnlBzZQKke_WbtI2Xx,1635103592420,699.89423,1015.841,82.7,0,75,27.625,27.6,3584
-MmnlFaoJJQrdnc_yUvZ,1635103607221,868.20868,1240.50366,82.7,0,75,27.625,27.6,3585
-MmnlJDjV2UbeJlkjCgA,1635103622063,868.20868,1240.50366,82.7,0,75,27.6875,27.6,3586
-MmnlMq1Ie1loG8Zj4Zy,1635103636866,869.64679,1240.50366,82.6,0,75,27.625,27.5,3587
-MmnlQSBk3NZNXr61yqK,1635103651661,881.37616,1317.14929,82.7,0,75,27.625,27.6,3588
-MmnlUI2Yiyj784CnTzc,1635103667396,921.85175,1356.8866,82.7,0,75,27.6875,27.6,3589
-MmnlXuIh2baLNYzgf5j,1635103682195,894.70459,1336.89807,82.7,0,75,27.625,27.6,3590
-MmnlaWZgc0_aWNOS8t3,1635103696997,935.10681,1297.63794,82.8,0,75,27.625,27.6,3591
-Mmnle7uvT8j-3mRO6QJ,1635103711802,1007.33325,1356.8866,82.7,0,75,27.625,27.6,3592
-MmnlhkDPl7W0iF-KTkt,1635103726606,908.19611,1481.98914,82.7,0,75,27.625,27.6,3593
-MmnllMYyizDcQ38dFoQ,1635103741411,894.70459,1278.36145,82.7,0,75,27.625,27.6,3594
-MmnloypSbNGqF1xe_Qb,1635103756213,949.66327,1336.89807,82.7,0,75,27.625,27.6,3595
-MmnlsaF5U2pmAAxzl_p,1635103771024,935.67352,1356.8866,82.7,0,75,27.625,27.6,3596
-MmnlwCUl3sgPfrGPIyt,1635103785823,937.22339,1356.8866,82.6,0,73,27.625,27.5,3597
-MmnlzokUnJYTDV6EJIG,1635103800624,956.00452,1356.8866,81.6,0,75,27.625,27.6,3598
-Mmnm2R0zF0v8gpbyQhx,1635103815426,969.67181,1377.11694,81.7,0,75,27.625,27.6,3599
-Mmnm62Ye1FsZK2MSmm5,1635103830244,950.66034,1297.63794,82.7,0,75,27.625,27.5,3600
-Mmnm9euAKAlEx9-1U7n,1635103845050,963.23834,1356.8866,82.8,0,75,27.625,27.6,3601
-MmnmDWFZ7eSX-uqrsYc,1635103860817,992.05414,1377.11694,82.8,0,75,27.625,27.6,3602
-MmnmH7de7nbXN0nYEmc,1635103875625,950.66034,1418.31445,82.7,0,75,27.625,27.5,3603
-MmnmKjwMinCEqYFrYwp,1635103890428,841.33051,1203.55762,82.9,0,75,27.625,27.6,3604
-MmnmOMBkcERoXFR2VMw,1635103905228,920.73547,1278.36145,82.9,0,75,27.625,27.6,3605
-MmnmRypEBYRUrQpPruG,1635103920053,936.65625,1377.11694,82.7,0,75,27.625,27.5,3606
-MmnmVaCXUG6EtsQh9_s,1635103934861,993.698,1377.11694,82.7,0,75,27.625,27.5,3607
-MmnmZCFhV8kyF065ZIs,1635103949649,909.14996,1297.63794,82.7,0,75,27.625,27.5,3608
-Mmnmboh_jku6OH4wj-r,1635103964461,936.65625,1336.89807,82.7,0,75,27.625,27.5,3609
-MmnmfR-6iBxYI8wnSL7,1635103979265,907.64581,1297.63794,82.8,0,75,27.625,27.6,3610
-Mmnmj2VSCeV4RMnnys1,1635103994081,882.302,1297.63794,82.7,0,75,27.625,27.5,3611
-MmnmmejzzKycw1RFv-c,1635104008879,907.09613,1297.63794,82.9,0,75,27.625,27.6,3612
-MmnmqHFIA4AiVxG84SM,1635104023697,894.70459,1297.63794,82.7,0,75,27.625,27.6,3613
-Mmnmtt_MhtXUUK0x1YB,1635104038501,781.70508,1203.55762,82.6,0,75,27.625,27.5,3614
-MmnmxjT33cW6CRyXqq9,1635104054238,882.8363,1278.36145,82.6,0,75,27.625,27.5,3615
-Mmnn0LmZs2QRnUNUGSb,1635104069043,908.19611,1297.63794,82.7,0,75,27.625,27.6,3616
-Mmnn3xx1r6eS_j6hGdJ,1635104083837,1052.43335,1439.28625,82.7,0,75,27.625,27.6,3617
-Mmnn7_3Dgt-d5CEm9Mm,1635104098628,935.67352,1460.51025,82.7,0,75,27.625,27.6,3618
-MmnnBBR10izw0h2vRJp,1635104113436,935.10681,1377.11694,82.8,0,75,27.625,27.6,3619
-MmnnEnYo57gRT_M1k57,1635104128227,950.66034,1336.89807,82.7,0,75,27.625,27.5,3620
-MmnnIQ9q-5YDpzmTtlv,1635104143050,868.20868,1297.63794,82.7,0,75,27.625,27.6,3621
-MmnnM1Nr4ZbUP6CuaJX,1635104157849,882.8363,1317.14929,82.6,0,75,27.625,27.5,3622
